model,model_label,experiment,condition_id,example_id,mode,prompt_variant,family,segment,layer,k,normalize_hidden_states,token_count,valid_token_count,valid,mean_lid,invalid_reason,segment_parse_status,correct,answer_parse_status,gold_answer,model_answer,model_sort_key,condition,segment_label
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__canonical__no_think,gsm8k_test_001101,no_think,canonical,,full_output,13,10,False,71,71,True,13.581928253173828,,ok,0.0,ok,16.0,12.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__canonical__no_think,gsm8k_test_001101,no_think,canonical,,full_output,20,10,False,71,71,True,12.867462158203123,,ok,0.0,ok,16.0,12.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__canonical__no_think,gsm8k_test_001101,no_think,canonical,,answer_segment,6,10,False,71,71,True,14.395800590515137,,ok,0.0,ok,16.0,12.0,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__canonical__no_think,gsm8k_test_001101,no_think,canonical,,answer_segment,13,10,False,71,71,True,13.581928253173828,,ok,0.0,ok,16.0,12.0,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__canonical__no_think,gsm8k_test_001101,no_think,canonical,,answer_segment,20,10,False,71,71,True,12.867462158203123,,ok,0.0,ok,16.0,12.0,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__irrelevant_context__no_think,gsm8k_test_001101,no_think,irrelevant_context,,full_output,6,10,False,63,63,True,12.15401840209961,,ok,0.0,ok,16.0,12.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__irrelevant_context__no_think,gsm8k_test_001101,no_think,irrelevant_context,,full_output,13,10,False,63,63,True,12.797849655151367,,ok,0.0,ok,16.0,12.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__irrelevant_context__no_think,gsm8k_test_001101,no_think,irrelevant_context,,full_output,20,10,False,63,63,True,12.11727523803711,,ok,0.0,ok,16.0,12.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__irrelevant_context__no_think,gsm8k_test_001101,no_think,irrelevant_context,,answer_segment,6,10,False,63,63,True,12.15401840209961,,ok,0.0,ok,16.0,12.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__irrelevant_context__no_think,gsm8k_test_001101,no_think,irrelevant_context,,answer_segment,13,10,False,63,63,True,12.797849655151367,,ok,0.0,ok,16.0,12.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__irrelevant_context__no_think,gsm8k_test_001101,no_think,irrelevant_context,,answer_segment,20,10,False,63,63,True,12.11727523803711,,ok,0.0,ok,16.0,12.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__repetitive_filler__no_think,gsm8k_test_001101,no_think,repetitive_filler,,full_output,6,10,False,53,53,True,11.61368465423584,,ok,0.0,ok,16.0,12.0,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__repetitive_filler__no_think,gsm8k_test_001101,no_think,repetitive_filler,,full_output,13,10,False,53,53,True,11.439462661743164,,ok,0.0,ok,16.0,12.0,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__repetitive_filler__no_think,gsm8k_test_001101,no_think,repetitive_filler,,full_output,20,10,False,53,53,True,11.257805824279783,,ok,0.0,ok,16.0,12.0,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__repetitive_filler__no_think,gsm8k_test_001101,no_think,repetitive_filler,,answer_segment,6,10,False,53,53,True,11.61368465423584,,ok,0.0,ok,16.0,12.0,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__repetitive_filler__no_think,gsm8k_test_001101,no_think,repetitive_filler,,answer_segment,13,10,False,53,53,True,11.439462661743164,,ok,0.0,ok,16.0,12.0,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001101__repetitive_filler__no_think,gsm8k_test_001101,no_think,repetitive_filler,,answer_segment,20,10,False,53,53,True,11.257805824279783,,ok,0.0,ok,16.0,12.0,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__canonical__no_think,gsm8k_test_001102,no_think,canonical,,full_output,6,10,False,76,76,True,13.088911056518556,,ok,0.0,ok,113.0,114.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__canonical__no_think,gsm8k_test_001102,no_think,canonical,,full_output,13,10,False,76,76,True,11.954838752746582,,ok,0.0,ok,113.0,114.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__canonical__no_think,gsm8k_test_001102,no_think,canonical,,full_output,20,10,False,76,76,True,11.565481185913086,,ok,0.0,ok,113.0,114.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__canonical__no_think,gsm8k_test_001102,no_think,canonical,,answer_segment,6,10,False,76,76,True,13.088911056518556,,ok,0.0,ok,113.0,114.0,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__canonical__no_think,gsm8k_test_001102,no_think,canonical,,answer_segment,13,10,False,76,76,True,11.954838752746582,,ok,0.0,ok,113.0,114.0,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__canonical__no_think,gsm8k_test_001102,no_think,canonical,,answer_segment,20,10,False,76,76,True,11.565481185913086,,ok,0.0,ok,113.0,114.0,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__irrelevant_context__no_think,gsm8k_test_001102,no_think,irrelevant_context,,full_output,6,10,False,70,70,True,11.674457550048828,,ok,0.0,ok,113.0,102.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__irrelevant_context__no_think,gsm8k_test_001102,no_think,irrelevant_context,,full_output,13,10,False,70,70,True,11.484722137451172,,ok,0.0,ok,113.0,102.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__irrelevant_context__no_think,gsm8k_test_001102,no_think,irrelevant_context,,full_output,20,10,False,70,70,True,11.863269805908203,,ok,0.0,ok,113.0,102.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__irrelevant_context__no_think,gsm8k_test_001102,no_think,irrelevant_context,,answer_segment,6,10,False,70,70,True,11.674457550048828,,ok,0.0,ok,113.0,102.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__irrelevant_context__no_think,gsm8k_test_001102,no_think,irrelevant_context,,answer_segment,13,10,False,70,70,True,11.484722137451172,,ok,0.0,ok,113.0,102.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__irrelevant_context__no_think,gsm8k_test_001102,no_think,irrelevant_context,,answer_segment,20,10,False,70,70,True,11.863269805908203,,ok,0.0,ok,113.0,102.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__repetitive_filler__no_think,gsm8k_test_001102,no_think,repetitive_filler,,full_output,6,10,False,76,76,True,13.13339614868164,,ok,0.0,ok,113.0,104.0,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__repetitive_filler__no_think,gsm8k_test_001102,no_think,repetitive_filler,,full_output,13,10,False,76,76,True,12.317915916442873,,ok,0.0,ok,113.0,104.0,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__repetitive_filler__no_think,gsm8k_test_001102,no_think,repetitive_filler,,full_output,20,10,False,76,76,True,11.4557523727417,,ok,0.0,ok,113.0,104.0,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__repetitive_filler__no_think,gsm8k_test_001102,no_think,repetitive_filler,,answer_segment,6,10,False,76,76,True,13.13339614868164,,ok,0.0,ok,113.0,104.0,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__repetitive_filler__no_think,gsm8k_test_001102,no_think,repetitive_filler,,answer_segment,13,10,False,76,76,True,12.317915916442873,,ok,0.0,ok,113.0,104.0,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001102__repetitive_filler__no_think,gsm8k_test_001102,no_think,repetitive_filler,,answer_segment,20,10,False,76,76,True,11.4557523727417,,ok,0.0,ok,113.0,104.0,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__canonical__no_think,gsm8k_test_001115,no_think,canonical,,full_output,6,10,False,48,48,True,13.631770133972168,,ok,1.0,ok,5.0,5.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__canonical__no_think,gsm8k_test_001115,no_think,canonical,,full_output,13,10,False,48,48,True,11.526448249816896,,ok,1.0,ok,5.0,5.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__canonical__no_think,gsm8k_test_001115,no_think,canonical,,full_output,20,10,False,48,48,True,11.714200019836426,,ok,1.0,ok,5.0,5.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__canonical__no_think,gsm8k_test_001115,no_think,canonical,,answer_segment,6,10,False,48,48,True,13.631770133972168,,ok,1.0,ok,5.0,5.0,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__canonical__no_think,gsm8k_test_001115,no_think,canonical,,answer_segment,13,10,False,48,48,True,11.526448249816896,,ok,1.0,ok,5.0,5.0,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__canonical__no_think,gsm8k_test_001115,no_think,canonical,,answer_segment,20,10,False,48,48,True,11.714200019836426,,ok,1.0,ok,5.0,5.0,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__irrelevant_context__no_think,gsm8k_test_001115,no_think,irrelevant_context,,full_output,6,10,False,51,51,True,14.874454498291016,,ok,1.0,ok,5.0,5.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__irrelevant_context__no_think,gsm8k_test_001115,no_think,irrelevant_context,,full_output,13,10,False,51,51,True,14.321978569030762,,ok,1.0,ok,5.0,5.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__irrelevant_context__no_think,gsm8k_test_001115,no_think,irrelevant_context,,full_output,20,10,False,51,51,True,13.211868286132812,,ok,1.0,ok,5.0,5.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__irrelevant_context__no_think,gsm8k_test_001115,no_think,irrelevant_context,,answer_segment,6,10,False,51,51,True,14.874454498291016,,ok,1.0,ok,5.0,5.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__irrelevant_context__no_think,gsm8k_test_001115,no_think,irrelevant_context,,answer_segment,13,10,False,51,51,True,14.321978569030762,,ok,1.0,ok,5.0,5.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__irrelevant_context__no_think,gsm8k_test_001115,no_think,irrelevant_context,,answer_segment,20,10,False,51,51,True,13.211868286132812,,ok,1.0,ok,5.0,5.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__repetitive_filler__no_think,gsm8k_test_001115,no_think,repetitive_filler,,full_output,6,10,False,46,46,True,12.95064640045166,,ok,1.0,ok,5.0,5.0,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__repetitive_filler__no_think,gsm8k_test_001115,no_think,repetitive_filler,,full_output,13,10,False,46,46,True,12.07199478149414,,ok,1.0,ok,5.0,5.0,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__repetitive_filler__no_think,gsm8k_test_001115,no_think,repetitive_filler,,full_output,20,10,False,46,46,True,11.944010734558104,,ok,1.0,ok,5.0,5.0,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__repetitive_filler__no_think,gsm8k_test_001115,no_think,repetitive_filler,,answer_segment,6,10,False,46,46,True,12.95064640045166,,ok,1.0,ok,5.0,5.0,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__repetitive_filler__no_think,gsm8k_test_001115,no_think,repetitive_filler,,answer_segment,13,10,False,46,46,True,12.07199478149414,,ok,1.0,ok,5.0,5.0,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001115__repetitive_filler__no_think,gsm8k_test_001115,no_think,repetitive_filler,,answer_segment,20,10,False,46,46,True,11.944010734558104,,ok,1.0,ok,5.0,5.0,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__canonical__no_think,gsm8k_test_001130,no_think,canonical,,full_output,6,10,False,67,67,True,14.357644081115724,,ok,0.0,ok,25.0,17.5,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__canonical__no_think,gsm8k_test_001130,no_think,canonical,,full_output,13,10,False,67,67,True,12.838580131530762,,ok,0.0,ok,25.0,17.5,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__canonical__no_think,gsm8k_test_001130,no_think,canonical,,full_output,20,10,False,67,67,True,11.769454002380373,,ok,0.0,ok,25.0,17.5,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__canonical__no_think,gsm8k_test_001130,no_think,canonical,,answer_segment,6,10,False,67,67,True,14.357644081115724,,ok,0.0,ok,25.0,17.5,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__canonical__no_think,gsm8k_test_001130,no_think,canonical,,answer_segment,13,10,False,67,67,True,12.838580131530762,,ok,0.0,ok,25.0,17.5,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__canonical__no_think,gsm8k_test_001130,no_think,canonical,,answer_segment,20,10,False,67,67,True,11.769454002380373,,ok,0.0,ok,25.0,17.5,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__irrelevant_context__no_think,gsm8k_test_001130,no_think,irrelevant_context,,full_output,6,10,False,66,66,True,15.101943969726562,,ok,0.0,ok,25.0,200.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__irrelevant_context__no_think,gsm8k_test_001130,no_think,irrelevant_context,,full_output,13,10,False,66,66,True,12.57440948486328,,ok,0.0,ok,25.0,200.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__irrelevant_context__no_think,gsm8k_test_001130,no_think,irrelevant_context,,full_output,20,10,False,66,66,True,12.324913024902344,,ok,0.0,ok,25.0,200.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__irrelevant_context__no_think,gsm8k_test_001130,no_think,irrelevant_context,,answer_segment,6,10,False,66,66,True,15.101943969726562,,ok,0.0,ok,25.0,200.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__irrelevant_context__no_think,gsm8k_test_001130,no_think,irrelevant_context,,answer_segment,13,10,False,66,66,True,12.57440948486328,,ok,0.0,ok,25.0,200.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__irrelevant_context__no_think,gsm8k_test_001130,no_think,irrelevant_context,,answer_segment,20,10,False,66,66,True,12.324913024902344,,ok,0.0,ok,25.0,200.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__repetitive_filler__no_think,gsm8k_test_001130,no_think,repetitive_filler,,full_output,6,10,False,67,67,True,14.37493896484375,,ok,0.0,ok,25.0,17.5,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__repetitive_filler__no_think,gsm8k_test_001130,no_think,repetitive_filler,,full_output,13,10,False,67,67,True,12.56190299987793,,ok,0.0,ok,25.0,17.5,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__repetitive_filler__no_think,gsm8k_test_001130,no_think,repetitive_filler,,full_output,20,10,False,67,67,True,11.60435962677002,,ok,0.0,ok,25.0,17.5,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__repetitive_filler__no_think,gsm8k_test_001130,no_think,repetitive_filler,,answer_segment,6,10,False,67,67,True,14.37493896484375,,ok,0.0,ok,25.0,17.5,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__repetitive_filler__no_think,gsm8k_test_001130,no_think,repetitive_filler,,answer_segment,13,10,False,67,67,True,12.56190299987793,,ok,0.0,ok,25.0,17.5,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001130__repetitive_filler__no_think,gsm8k_test_001130,no_think,repetitive_filler,,answer_segment,20,10,False,67,67,True,11.60435962677002,,ok,0.0,ok,25.0,17.5,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__canonical__no_think,gsm8k_test_001134,no_think,canonical,,full_output,6,10,False,44,44,True,11.834457397460938,,ok,1.0,ok,7.0,7.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__canonical__no_think,gsm8k_test_001134,no_think,canonical,,full_output,13,10,False,44,44,True,12.991796493530272,,ok,1.0,ok,7.0,7.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__canonical__no_think,gsm8k_test_001134,no_think,canonical,,full_output,20,10,False,44,44,True,14.28113079071045,,ok,1.0,ok,7.0,7.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__canonical__no_think,gsm8k_test_001134,no_think,canonical,,answer_segment,6,10,False,44,44,True,11.834457397460938,,ok,1.0,ok,7.0,7.0,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__canonical__no_think,gsm8k_test_001134,no_think,canonical,,answer_segment,13,10,False,44,44,True,12.991796493530272,,ok,1.0,ok,7.0,7.0,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__canonical__no_think,gsm8k_test_001134,no_think,canonical,,answer_segment,20,10,False,44,44,True,14.28113079071045,,ok,1.0,ok,7.0,7.0,8.0,canonical,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__irrelevant_context__no_think,gsm8k_test_001134,no_think,irrelevant_context,,full_output,6,10,False,49,49,True,13.052882194519045,,ok,0.0,ok,7.0,10.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__irrelevant_context__no_think,gsm8k_test_001134,no_think,irrelevant_context,,full_output,13,10,False,49,49,True,12.886920928955078,,ok,0.0,ok,7.0,10.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__irrelevant_context__no_think,gsm8k_test_001134,no_think,irrelevant_context,,full_output,20,10,False,49,49,True,13.840662002563477,,ok,0.0,ok,7.0,10.0,8.0,irrelevant_context,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__irrelevant_context__no_think,gsm8k_test_001134,no_think,irrelevant_context,,answer_segment,6,10,False,49,49,True,13.052882194519045,,ok,0.0,ok,7.0,10.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__irrelevant_context__no_think,gsm8k_test_001134,no_think,irrelevant_context,,answer_segment,13,10,False,49,49,True,12.886920928955078,,ok,0.0,ok,7.0,10.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__irrelevant_context__no_think,gsm8k_test_001134,no_think,irrelevant_context,,answer_segment,20,10,False,49,49,True,13.840662002563477,,ok,0.0,ok,7.0,10.0,8.0,irrelevant_context,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__repetitive_filler__no_think,gsm8k_test_001134,no_think,repetitive_filler,,full_output,6,10,False,44,44,True,11.60769271850586,,ok,1.0,ok,7.0,7.0,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__repetitive_filler__no_think,gsm8k_test_001134,no_think,repetitive_filler,,full_output,13,10,False,44,44,True,13.219982147216797,,ok,1.0,ok,7.0,7.0,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__repetitive_filler__no_think,gsm8k_test_001134,no_think,repetitive_filler,,full_output,20,10,False,44,44,True,14.360207557678224,,ok,1.0,ok,7.0,7.0,8.0,repetitive_filler,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__repetitive_filler__no_think,gsm8k_test_001134,no_think,repetitive_filler,,answer_segment,6,10,False,44,44,True,11.60769271850586,,ok,1.0,ok,7.0,7.0,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__repetitive_filler__no_think,gsm8k_test_001134,no_think,repetitive_filler,,answer_segment,13,10,False,44,44,True,13.219982147216797,,ok,1.0,ok,7.0,7.0,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001134__repetitive_filler__no_think,gsm8k_test_001134,no_think,repetitive_filler,,answer_segment,20,10,False,44,44,True,14.360207557678224,,ok,1.0,ok,7.0,7.0,8.0,repetitive_filler,no_think_answer
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001140__canonical__no_think,gsm8k_test_001140,no_think,canonical,,full_output,6,10,False,43,43,True,14.91287899017334,,ok,0.0,ok,27.0,9.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001140__canonical__no_think,gsm8k_test_001140,no_think,canonical,,full_output,13,10,False,43,43,True,12.254742622375488,,ok,0.0,ok,27.0,9.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001140__canonical__no_think,gsm8k_test_001140,no_think,canonical,,full_output,20,10,False,43,43,True,12.038673400878906,,ok,0.0,ok,27.0,9.0,8.0,canonical,no_think_full
Qwen_Qwen3-8B,8B,exp_b,exp_b__gsm8k_test_001140__canonical__no_think,gsm8k_test_001140,no_think,canonical,,answer_segment,6,10,False,43,43,True,14.91287899017334,,ok,0.0,ok,27.0,9.0,8.0,canonical,no_think_answer
